/rn,a,b/nx0/ls1
/r,qa,qb
40 -0.4875 0.4875 0 OUTPUT_AMPLITUDE_3D Wavelength=0.55
40 -0.4875 0.4875
 1.40124E+00  1.47719E+00  1.56153E+00  1.65230E+00  1.74711E+00  1.84344E+00  1.93941E+00  2.03570E+00  1.94249E+00  1.48575E+00  8.68552E-01  2.05356E-01  4.30333E-01  8.78502E-01  1.09755E+00  1.06240E+00  7.98495E-01  3.72863E-01  1.50314E-01  6.30159E-01  1.03442E+00  1.31559E+00  1.46873E+00  1.51408E+00  1.47744E+00  1.37138E+00  1.18990E+00  9.19207E-01  5.55316E-01  1.52915E-01  4.49665E-01  9.70370E-01  1.46362E+00  1.86971E+00  2.13531E+00  2.21645E+00  2.08691E+00  1.74723E+00  1.23072E+00  6.03509E-01 
 1.43785E+00  1.50475E+00  1.58286E+00  1.67296E+00  1.77642E+00  1.89628E+00  2.03979E+00  2.22415E+00  2.15819E+00  1.61858E+00  9.24817E-01  2.48915E-01  5.37444E-01  9.82646E-01  1.16929E+00  1.07058E+00  7.25925E-01  2.23142E-01  3.30590E-01  8.19824E-01  1.16828E+00  1.34255E+00  1.36187E+00  1.28686E+00  1.18775E+00  1.09850E+00  9.96122E-01  8.33982E-01  5.87802E-01  2.98810E-01  3.37443E-01  7.41011E-01  1.18405E+00  1.58773E+00  1.89478E+00  2.04873E+00  2.00242E+00  1.73278E+00  1.25367E+00  6.21629E-01 
 1.45454E+00  1.50019E+00  1.55613E+00  1.62531E+00  1.71193E+00  1.82268E+00  1.97007E+00  2.18026E+00  2.12095E+00  1.53448E+00  7.96009E-01  2.22942E-01  7.32453E-01  1.15964E+00  1.28558E+00  1.09389E+00  6.43989E-01  1.24969E-01  6.03875E-01  1.09972E+00  1.39159E+00  1.44507E+00  1.29579E+00  1.04189E+00  8.22621E-01  7.37480E-01  7.28070E-01  6.75340E-01  5.41275E-01  3.87465E-01  3.98426E-01  6.34000E-01  9.62207E-01  1.31729E+00  1.64551E+00  1.87474E+00  1.92798E+00  1.75023E+00  1.33223E+00  7.26324E-01 
 1.45666E+00  1.47021E+00  1.48814E+00  1.51435E+00  1.55437E+00  1.61602E+00  1.71153E+00  1.86414E+00  1.77640E+00  1.19210E+00  4.52676E-01  3.53220E-01  9.81522E-01  1.35882E+00  1.40171E+00  1.11500E+00  6.12113E-01  4.38875E-01  9.68725E-01  1.43705E+00  1.64985E+00  1.56818E+00  1.23752E+00  7.68335E-01  3.34643E-01  3.03472E-01  4.63307E-01  4.84249E-01  4.10471E-01  4.05670E-01  5.27220E-01  6.63973E-01  7.96887E-01  1.00238E+00  1.30566E+00  1.61527E+00  1.79870E+00  1.75234E+00  1.43657E+00  8.95763E-01 
 1.45124E+00  1.42585E+00  1.39373E+00  1.35782E+00  1.32322E+00  1.29748E+00  1.29039E+00  1.31412E+00  1.17441E+00  6.67391E-01  1.67047E-01  7.21958E-01  1.25668E+00  1.53197E+00  1.48114E+00  1.14384E+00  7.58516E-01  8.93575E-01  1.39997E+00  1.78940E+00  1.88602E+00  1.66152E+00  1.19005E+00  6.38757E-01  3.85510E-01  5.95423E-01  6.93423E-01  5.54387E-01  2.84328E-01  3.65186E-01  6.72123E-01  8.31737E-01  7.83168E-01  6.54863E-01  7.95503E-01  1.20227E+00  1.56729E+00  1.70270E+00  1.53328E+00  1.08823E+00 
 1.44475E+00  1.37961E+00  1.29305E+00  1.18439E+00  1.05574E+00  9.15343E-01  7.84539E-01  7.07088E-01  6.65646E-01  6.02975E-01  7.98406E-01  1.18632E+00  1.52165E+00  1.64965E+00  1.52071E+00  1.23189E+00  1.10819E+00  1.41191E+00  1.85202E+00  2.11267E+00  2.06157E+00  1.71418E+00  1.24123E+00  1.00872E+00  1.19878E+00  1.41406E+00  1.36993E+00  1.01284E+00  4.29844E-01  2.90521E-01  8.34034E-01  1.12960E+00  1.07652E+00  6.84449E-01  1.38032E-01  6.97322E-01  1.29687E+00  1.63427E+00  1.62249E+00  1.27560E+00 
 1.44100E+00  1.34163E+00  1.20594E+00  1.02741E+00  8.01105E-01  5.36634E-01  3.65495E-01  6.57264E-01  1.07387E+00  1.29035E+00  1.47463E+00  1.64157E+00  1.74191E+00  1.70922E+00  1.54739E+00  1.41139E+00  1.54449E+00  1.92019E+00  2.26670E+00  2.37243E+00  2.16741E+00  1.75358E+00  1.46499E+00  1.65130E+00  2.06389E+00  2.28942E+00  2.13434E+00  1.58150E+00  7.42631E-01  2.09421E-01  1.00828E+00  1.50356E+00  1.58196E+00  1.25594E+00  7.05075E-01  6.36139E-01  1.20687E+00  1.64236E+00  1.73037E+00  1.44584E+00 
 1.44033E+00  1.31680E+00  1.14553E+00  9.14365E-01  6.08797E-01  2.33291E-01  4.10995E-01  1.13265E+00  1.74718E+00  1.95111E+00  2.02627E+00  2.00090E+00  1.89528E+00  1.72910E+00  1.58261E+00  1.62597E+00  1.93257E+00  2.32970E+00  2.58456E+00  2.54964E+00  2.21866E+00  1.80269E+00  1.76804E+00  2.25297E+00  2.79771E+00  3.02847E+00  2.78586E+00  2.07437E+00  1.02863E+00  1.45548E-01  1.16461E+00  1.85116E+00  2.07964E+00  1.86665E+00  1.40142E+00  1.12847E+00  1.38977E+00  1.75685E+00  1.85541E+00  1.58475E+00 
 1.44090E+00  1.30515E+00  1.11579E+00  8.57673E-01  5.10316E-01  6.70648E-02  5.95975E-01  1.45656E+00  2.15786E+00  2.33381E+00  2.33576E+00  2.19842E+00  1.97283E+00  1.73223E+00  1.61332E+00  1.77022E+00  2.15964E+00  2.55892E+00  2.75710E+00  2.63832E+00  2.23735E+00  1.84372E+00  1.97650E+00  2.61095E+00  3.22099E+00  3.45314E+00  3.16079E+00  2.35897E+00  1.19492E+00  1.12778E-01  1.25876E+00  2.06092E+00  2.38310E+00  2.23981E+00  1.81467E+00  1.48765E+00  1.59052E+00  1.87112E+00  1.94501E+00  1.66599E+00 
 1.44090E+00  1.30515E+00  1.11579E+00  8.57674E-01  5.10316E-01  6.70665E-02  5.95975E-01  1.45656E+00  2.15786E+00  2.33381E+00  2.33576E+00  2.19843E+00  1.97283E+00  1.73224E+00  1.61332E+00  1.77022E+00  2.15964E+00  2.55892E+00  2.75710E+00  2.63832E+00  2.23735E+00  1.84373E+00  1.97650E+00  2.61095E+00  3.22099E+00  3.45315E+00  3.16079E+00  2.35897E+00  1.19492E+00  1.12778E-01  1.25876E+00  2.06092E+00  2.38310E+00  2.23981E+00  1.81467E+00  1.48765E+00  1.59052E+00  1.87111E+00  1.94501E+00  1.66598E+00 
 1.44033E+00  1.31680E+00  1.14553E+00  9.14368E-01  6.08801E-01  2.33295E-01  4.10995E-01  1.13265E+00  1.74717E+00  1.95111E+00  2.02627E+00  2.00091E+00  1.89530E+00  1.72913E+00  1.58263E+00  1.62598E+00  1.93257E+00  2.32969E+00  2.58457E+00  2.54965E+00  2.21867E+00  1.80270E+00  1.76805E+00  2.25297E+00  2.79771E+00  3.02847E+00  2.78587E+00  2.07438E+00  1.02865E+00  1.45544E-01  1.16461E+00  1.85116E+00  2.07965E+00  1.86666E+00  1.40143E+00  1.12846E+00  1.38975E+00  1.75683E+00  1.85540E+00  1.58474E+00 
 1.44100E+00  1.34164E+00  1.20595E+00  1.02742E+00  8.01111E-01  5.36642E-01  3.65504E-01  6.57267E-01  1.07386E+00  1.29033E+00  1.47462E+00  1.64157E+00  1.74193E+00  1.70926E+00  1.54743E+00  1.41142E+00  1.54449E+00  1.92019E+00  2.26671E+00  2.37244E+00  2.16743E+00  1.75360E+00  1.46501E+00  1.65130E+00  2.06389E+00  2.28943E+00  2.13435E+00  1.58152E+00  7.42651E-01  2.09414E-01  1.00827E+00  1.50357E+00  1.58198E+00  1.25596E+00  7.05090E-01  6.36113E-01  1.20684E+00  1.64234E+00  1.73035E+00  1.44582E+00 
 1.44476E+00  1.37962E+00  1.29306E+00  1.18440E+00  1.05575E+00  9.15353E-01  7.84551E-01  7.07102E-01  6.65651E-01  6.02955E-01  7.98392E-01  1.18633E+00  1.52168E+00  1.64969E+00  1.52076E+00  1.23193E+00  1.10820E+00  1.41190E+00  1.85202E+00  2.11269E+00  2.06159E+00  1.71420E+00  1.24124E+00  1.00872E+00  1.19878E+00  1.41407E+00  1.36995E+00  1.01287E+00  4.29874E-01  2.90511E-01  8.34029E-01  1.12961E+00  1.07654E+00  6.84484E-01  1.38054E-01  6.97285E-01  1.29683E+00  1.63424E+00  1.62247E+00  1.27559E+00 
 1.45125E+00  1.42586E+00  1.39374E+00  1.35783E+00  1.32323E+00  1.29750E+00  1.29040E+00  1.31414E+00  1.17442E+00  6.67388E-01  1.67013E-01  7.21978E-01  1.25672E+00  1.53201E+00  1.48119E+00  1.14387E+00  7.58526E-01  8.93568E-01  1.39998E+00  1.78941E+00  1.88605E+00  1.66154E+00  1.19007E+00  6.38756E-01  3.85505E-01  5.95442E-01  6.93458E-01  5.54429E-01  2.84360E-01  3.65175E-01  6.72117E-01  8.31747E-01  7.83193E-01  6.54888E-01  7.95497E-01  1.20225E+00  1.56727E+00  1.70267E+00  1.53327E+00  1.08822E+00 
 1.45667E+00  1.47023E+00  1.48816E+00  1.51436E+00  1.55438E+00  1.61603E+00  1.71155E+00  1.86415E+00  1.77642E+00  1.19211E+00  4.52677E-01  3.53258E-01  9.81564E-01  1.35886E+00  1.40175E+00  1.11503E+00  6.12127E-01  4.38865E-01  9.68730E-01  1.43707E+00  1.64988E+00  1.56820E+00  1.23753E+00  7.68335E-01  3.34635E-01  3.03497E-01  4.63345E-01  4.84283E-01  4.10486E-01  4.05660E-01  5.27212E-01  6.63980E-01  7.96902E-01  1.00239E+00  1.30565E+00  1.61525E+00  1.79868E+00  1.75232E+00  1.43656E+00  8.95762E-01 
 1.45455E+00  1.50021E+00  1.55615E+00  1.62533E+00  1.71195E+00  1.82270E+00  1.97009E+00  2.18028E+00  2.12096E+00  1.53449E+00  7.96015E-01  2.22985E-01  7.32492E-01  1.15968E+00  1.28562E+00  1.09392E+00  6.44003E-01  1.24955E-01  6.03882E-01  1.09974E+00  1.39161E+00  1.44509E+00  1.29580E+00  1.04189E+00  8.22619E-01  7.37488E-01  7.28088E-01  6.75358E-01  5.41283E-01  3.87456E-01  3.98414E-01  6.33999E-01  9.62209E-01  1.31729E+00  1.64550E+00  1.87473E+00  1.92797E+00  1.75022E+00  1.33223E+00  7.26330E-01 
 1.43786E+00  1.50477E+00  1.58287E+00  1.67297E+00  1.77644E+00  1.89630E+00  2.03981E+00  2.22417E+00  2.15820E+00  1.61859E+00  9.24822E-01  2.48935E-01  5.37475E-01  9.82675E-01  1.16932E+00  1.07060E+00  7.25937E-01  2.23146E-01  3.30600E-01  8.19838E-01  1.16830E+00  1.34256E+00  1.36187E+00  1.28686E+00  1.18775E+00  1.09850E+00  9.96133E-01  8.33995E-01  5.87810E-01  2.98801E-01  3.37423E-01  7.41001E-01  1.18404E+00  1.58772E+00  1.89477E+00  2.04872E+00  2.00242E+00  1.73278E+00  1.25367E+00  6.21641E-01 
 1.40126E+00  1.47721E+00  1.56155E+00  1.65231E+00  1.74713E+00  1.84346E+00  1.93943E+00  2.03572E+00  1.94250E+00  1.48576E+00  8.68556E-01  2.05359E-01  4.30351E-01  8.78522E-01  1.09757E+00  1.06242E+00  7.98507E-01  3.72871E-01  1.50329E-01  6.30167E-01  1.03443E+00  1.31560E+00  1.46873E+00  1.51408E+00  1.47744E+00  1.37139E+00  1.18991E+00  9.19218E-01  5.55326E-01  1.52899E-01  4.49644E-01  9.70355E-01  1.46361E+00  1.86970E+00  2.13530E+00  2.21644E+00  2.08691E+00  1.74723E+00  1.23072E+00  6.03522E-01 
 1.34244E+00  1.41618E+00  1.49343E+00  1.56961E+00  1.63863E+00  1.69236E+00  1.71964E+00  1.70453E+00  1.58317E+00  1.22585E+00  7.02225E-01  1.30754E-01  4.55383E-01  8.71160E-01  1.08814E+00  1.07647E+00  8.49100E-01  4.54520E-01  4.43848E-02  5.49276E-01  1.01187E+00  1.37784E+00  1.62123E+00  1.73454E+00  1.72000E+00  1.58160E+00  1.32229E+00  9.47123E-01  4.69877E-01  1.06107E-01  6.87677E-01  1.26992E+00  1.78439E+00  2.17454E+00  2.39195E+00  2.40381E+00  2.20027E+00  1.80019E+00  1.25363E+00  6.40160E-01 
 1.26251E+00  1.32509E+00  1.38598E+00  1.43868E+00  1.47456E+00  1.48187E+00  1.44395E+00  1.33617E+00  1.20250E+00  9.40923E-01  5.26461E-01  2.36382E-01  5.77170E-01  9.28785E-01  1.11400E+00  1.09234E+00  8.67146E-01  4.75592E-01  4.36185E-02  5.62093E-01  1.06678E+00  1.48493E+00  1.77653E+00  1.91824E+00  1.90012E+00  1.72227E+00  1.39293E+00  9.28999E-01  3.57881E-01  2.82521E-01  9.40578E-01  1.55988E+00  2.08038E+00  2.44686E+00  2.61648E+00  2.56609E+00  2.29845E+00  1.84594E+00  1.27107E+00  6.63929E-01 
 1.16539E+00  1.21074E+00  1.25017E+00  1.27648E+00  1.28039E+00  1.24980E+00  1.16873E+00  1.01705E+00  8.95203E-01  7.12640E-01  4.37364E-01  4.07679E-01  7.05118E-01  9.85697E-01  1.12298E+00  1.07386E+00  8.36755E-01  4.43574E-01  1.06285E-01  6.16585E-01  1.13259E+00  1.56569E+00  1.86856E+00  2.01031E+00  1.97556E+00  1.76306E+00  1.38454E+00  8.64142E-01  2.38225E-01  4.46291E-01  1.13206E+00  1.75816E+00  2.26412E+00  2.59746E+00  2.72087E+00  2.61890E+00  2.30280E+00  1.81281E+00  1.21735E+00  6.09575E-01 
 1.05692E+00  1.08165E+00  1.09796E+00  1.09929E+00  1.07773E+00  1.02411E+00  9.28826E-01  7.86944E-01  6.94613E-01  5.72999E-01  4.47393E-01  5.39190E-01  7.81710E-01  9.90193E-01  1.07335E+00  9.93059E-01  7.47081E-01  3.65882E-01  1.72809E-01  6.64637E-01  1.15568E+00  1.56611E+00  1.84813E+00  1.96954E+00  1.91400E+00  1.68068E+00  1.28346E+00  7.50031E-01  1.22490E-01  5.56908E-01  1.22065E+00  1.81248E+00  2.27493E+00  2.56034E+00  2.63722E+00  2.49582E+00  2.15174E+00  1.64700E+00  1.04800E+00  4.41406E-01 
 9.43929E-01  9.46738E-01  9.40489E-01  9.20412E-01  8.81550E-01  8.19747E-01  7.34181E-01  6.34291E-01  5.71549E-01  5.01545E-01  4.88432E-01  6.11700E-01  7.92677E-01  9.28307E-01  9.56376E-01  8.48293E-01  6.03998E-01  2.56088E-01  2.39933E-01  6.86399E-01  1.11978E+00  1.47623E+00  1.71283E+00  1.80047E+00  1.72481E+00  1.48644E+00  1.10034E+00  5.94928E-01  3.89232E-02  6.11472E-01  1.20646E+00  1.72468E+00  2.11524E+00  2.33750E+00  2.36629E+00  2.19616E+00  1.84379E+00  1.34783E+00  7.65921E-01  1.70910E-01 
 8.33412E-01  8.14434E-01  7.87250E-01  7.49689E-01  7.00633E-01  6.41513E-01  5.78643E-01  5.25130E-01  4.85996E-01  4.70855E-01  5.25267E-01  6.39722E-01  7.57373E-01  8.22730E-01  7.98416E-01  6.67181E-01  4.32862E-01  1.41433E-01  3.05882E-01  6.87876E-01  1.04581E+00  1.33180E+00  1.51065E+00  1.55868E+00  1.46501E+00  1.23212E+00  8.75399E-01  4.22518E-01  1.04901E-01  6.27483E-01  1.12739E+00  1.55015E+00  1.85347E+00  2.00489E+00  1.98573E+00  1.79405E+00  1.44581E+00  9.73809E-01  4.23807E-01  1.53119E-01 
 7.31966E-01  6.92325E-01  6.46128E-01  5.94363E-01  5.40342E-01  4.90931E-01  4.55946E-01  4.40877E-01  4.32726E-01  4.78405E-01  5.63439E-01  6.51805E-01  7.11418E-01  7.15276E-01  6.44844E-01  4.93323E-01  2.69575E-01  9.51620E-02  3.70036E-01  6.88213E-01  9.74069E-01  1.19229E+00  1.31553E+00  1.32574E+00  1.21577E+00  9.89985E-01  6.64063E-01  2.65161E-01  1.88951E-01  6.30830E-01  1.03870E+00  1.37011E+00  1.59097E+00  1.67644E+00  1.61369E+00  1.40378E+00  1.06187E+00  6.15576E-01  1.02208E-01  4.46887E-01 
 6.45294E-01  5.86977E-01  5.23802E-01  4.60439E-01  4.05873E-01  3.73446E-01  3.73092E-01  3.95644E-01  4.36114E-01  5.27174E-01  6.14042E-01  6.72071E-01  6.85550E-01  6.42276E-01  5.35065E-01  3.64440E-01  1.45227E-01  1.54808E-01  4.31037E-01  7.04153E-01  9.38790E-01  1.10752E+00  1.18877E+00  1.16889E+00  1.04371E+00  8.19310E-01  5.11903E-01  1.50389E-01  2.57419E-01  6.42131E-01  9.85229E-01  1.25117E+00  1.41169E+00  1.44741E+00  1.34990E+00  1.12276E+00  7.81480E-01  3.52333E-01  1.49135E-01  6.58410E-01 
 5.77747E-01  5.03774E-01  4.26088E-01  3.53617E-01  3.03949E-01  2.99857E-01  3.45154E-01  4.15140E-01  5.02480E-01  6.02711E-01  6.75562E-01  7.07963E-01  6.90378E-01  6.16094E-01  4.82801E-01  2.94643E-01  7.40983E-02  2.16263E-01  4.85268E-01  7.38716E-01  9.48882E-01  1.09190E+00  1.14917E+00  1.10948E+00  9.70568E-01  7.39829E-01  4.34395E-01  8.89109E-02  3.06790E-01  6.67653E-01  9.81352E-01  1.21524E+00  1.34380E+00  1.35044E+00  1.22928E+00  9.85981E-01  6.37695E-01  2.16483E-01  2.84025E-01  7.68943E-01 
 5.31974E-01  4.46598E-01  3.57902E-01  2.79218E-01  2.40287E-01  2.72436E-01  3.62046E-01  4.78730E-01  5.91906E-01  6.77176E-01  7.33535E-01  7.49177E-01  7.14424E-01  6.23027E-01  4.73673E-01  2.71647E-01  4.94083E-02  2.53939E-01  5.26932E-01  7.79561E-01  9.85338E-01  1.12114E+00  1.16915E+00  1.11898E+00  9.69256E-01  7.28269E-01  4.14125E-01  6.85888E-02  3.37500E-01  6.98922E-01  1.00942E+00  1.23660E+00  1.35541E+00  1.35000E+00  1.21551E+00  9.58977E-01  5.99756E-01  1.79561E-01  3.34878E-01  8.02482E-01 
 5.09017E-01  4.17619E-01  3.22862E-01  2.41156E-01  2.12694E-01  2.70332E-01  3.84950E-01  5.29775E-01  6.52520E-01  7.22903E-01  7.69035E-01  7.76851E-01  7.35075E-01  6.36571E-01  4.79720E-01  2.69943E-01  4.60817E-02  2.70445E-01  5.49798E-01  8.07128E-01  1.01565E+00  1.15197E+00  1.19817E+00  1.14394E+00  9.88177E-01  7.39618E-01  4.16992E-01  6.54043E-02  3.51863E-01  7.20391E-01  1.03607E+00  1.26598E+00  1.38473E+00  1.37636E+00  1.23625E+00  9.72111E-01  6.04722E-01  1.80855E-01  3.44034E-01  8.02945E-01 
