/rn,a,b/nx0/ls1
/r,qa,qb
22 -10.5 10.5 0 OUTPUT_AMP_PHASE_3D Wavelength=0.55
22 -10.5 10.5
 1.03302E-05   2.78682E+02  1.68801E-05   2.71041E+02  1.26665E-05   2.55326E+02  9.07735E-06   4.68010E+01  8.68742E-05   3.10975E+02  1.66139E-04   3.18599E+02  1.01310E-03   2.19656E+02  1.09519E-03   2.21734E+02  1.59059E-04   3.18049E+01  2.38189E-05   2.27321E+02  3.76089E-05   1.50896E+02  3.53672E-05   3.30422E+02  5.85217E-05   5.80261E+01  1.90779E-04   2.17304E+02  1.12076E-03   4.19496E+01  9.89118E-04   3.92477E+01  1.64524E-04   1.38422E+02  8.69465E-05   1.30921E+02  9.10892E-06   2.26843E+02  1.26762E-05   7.53023E+01  1.68931E-05   9.10497E+01  1.03301E-05   9.86976E+01 
 1.71337E-05   2.70855E+02  1.31358E-05   2.52518E+02  1.62983E-05   5.50364E+01  1.82901E-04   3.11777E+02  1.13942E-03   2.15527E+02  9.92849E-04   2.36093E+02  1.75185E-04   1.62479E+02  1.16878E-03   1.45447E+02  2.40115E-03   3.24009E+02  3.73399E-04   1.49974E+02  3.11224E-04   9.68917E+01  2.87699E-04   2.81649E+02  9.10336E-04   3.33924E+02  2.94335E-03   1.45813E+02  1.55616E-03   3.24918E+02  2.12655E-04   1.37102E+02  9.67533E-04   5.59369E+01  1.13987E-03   3.54916E+01  1.83659E-04   1.31862E+02  1.62123E-05   2.37804E+02  1.32148E-05   7.25156E+01  1.71614E-05   9.08683E+01 
 1.25725E-05   2.54460E+02  1.62603E-05   5.58398E+01  1.77899E-04   3.17775E+02  1.11267E-03   2.29239E+02  8.68274E-04   2.43547E+02  5.88237E-04   1.59264E+02  1.48660E-03   1.81439E+00  1.59828E-03   9.27530E+01  4.96345E-04   1.63239E+02  8.39421E-04   1.42409E+02  2.32873E-03   3.17970E+02  2.31448E-03   1.42537E+02  8.38526E-04   3.27485E+02  5.50470E-04   3.56014E+02  1.70655E-03   2.82398E+02  1.78067E-03   1.79102E+02  5.91598E-04   3.37342E+02  8.68593E-04   6.36125E+01  1.13544E-03   4.94137E+01  1.75360E-04   1.45202E+02  1.61367E-05   2.41503E+02  1.26436E-05   7.44082E+01 
 1.00640E-05   4.43116E+01  1.82631E-04   3.12033E+02  1.10171E-03   2.29056E+02  1.39525E-03   1.73747E+02  2.84430E-03   3.34759E+02  2.51299E-03   1.07454E+02  1.68078E-04   1.99044E+02  2.65188E-03   3.16329E+02  2.27032E-03   1.37662E+02  4.17404E-04   1.51980E+02  1.43730E-03   1.38536E+02  1.44884E-03   3.16460E+02  4.40011E-04   3.39532E+02  2.25017E-03   3.17456E+02  2.65450E-03   1.34773E+02  1.10094E-04   4.13883E-01  2.51612E-03   2.87500E+02  2.84052E-03   1.54298E+02  1.69470E-03   3.47746E+02  1.13431E-03   6.64703E+01  1.78785E-04   1.39279E+02  9.93610E-06   2.29085E+02 
 9.49240E-05   3.06528E+02  1.15011E-03   2.15891E+02  9.13353E-04   2.58245E+02  1.87994E-03   3.39734E+02  4.58275E-03   1.21449E+02  4.53041E-03   3.15424E+02  2.48492E-03   1.34650E+02  1.46193E-03   1.46150E+02  1.01091E-03   3.22671E+02  2.87941E-03   3.24716E+02  1.41786E-03   3.18219E+02  1.38975E-03   1.38177E+02  2.91614E-03   1.46057E+02  1.00141E-03   1.38691E+02  1.43807E-03   3.24840E+02  2.49801E-03   3.15493E+02  4.53088E-03   1.35409E+02  4.60452E-03   3.00815E+02  2.67145E-03   1.53941E+02  9.02857E-04   2.43467E+01  1.20221E-03   3.67137E+01  9.66446E-05   1.26971E+02 
 1.87065E-04   2.92365E+02  1.15247E-03   2.09248E+02  3.41890E-04   3.00709E+02  2.47095E-03   1.06197E+02  4.55428E-03   3.12389E+02  4.64621E-03   1.31167E+02  3.26190E-03   3.12753E+02  8.39899E-04   1.35323E+02  4.93009E-04   1.56836E+02  2.52230E-03   1.38774E+02  3.11172E-04   2.12674E+02  9.85428E-05   2.92770E+02  2.56556E-03   3.26442E+02  4.65464E-04   3.38064E+02  8.51084E-04   3.22577E+02  3.26307E-03   1.34656E+02  4.65274E-03   3.11174E+02  4.55074E-03   1.32375E+02  2.50090E-03   2.85194E+02  3.62979E-04   1.12825E+02  1.15077E-03   2.94087E+01  1.86899E-04   1.12409E+02 
 1.06208E-03   1.95035E+02  2.31037E-04   1.66746E+02  1.34477E-03   8.83870E+00  1.37799E-04   2.00646E+02  2.48438E-03   1.40651E+02  3.26062E-03   3.17709E+02  1.94643E-03   1.30821E+02  1.13805E-04   8.18652E+01  8.39083E-04   3.17647E+02  6.50831E-04   3.08927E+02  8.54486E-04   1.35273E+02  8.71932E-04   3.15369E+02  6.78545E-04   1.25181E+02  8.41689E-04   1.40986E+02  1.11388E-04   2.60482E+02  1.95297E-03   3.10831E+02  3.26065E-03   1.37704E+02  2.48119E-03   3.20658E+02  1.86453E-04   2.70121E+01  1.38737E-03   1.90076E+02  2.33800E-04   3.46340E+02  1.06216E-03   1.50359E+01 
 1.33158E-03   2.50543E+02  7.47148E-04   1.39296E+02  1.55286E-03   8.93847E+01  2.64385E-03   3.16664E+02  1.44731E-03   1.43629E+02  8.55574E-04   1.38951E+02  1.22942E-04   8.33682E+01  1.80103E-03   3.19943E+02  3.27987E-04   1.04191E+02  5.51211E-04   1.47390E+02  4.92119E-04   2.99478E+02  4.92172E-04   1.19465E+02  5.45138E-04   3.27423E+02  3.32909E-04   2.84829E+02  1.79832E-03   1.39951E+02  1.20897E-04   2.62446E+02  8.55580E-04   3.18938E+02  1.44730E-03   3.23621E+02  2.64695E-03   1.36660E+02  1.55509E-03   2.69464E+02  7.47149E-04   3.19312E+02  1.33159E-03   7.05436E+01 
 6.60159E-04   1.23622E+02  2.25150E-03   3.24542E+02  5.67697E-04   1.76391E+02  2.25837E-03   1.39362E+02  1.02005E-03   3.26070E+02  5.09873E-04   1.59117E+02  8.64618E-04   3.27738E+02  2.91490E-04   1.21312E+02  3.46209E-04   1.74596E+02  6.41172E-04   1.36490E+02  7.26063E-04   1.45446E+02  7.18763E-04   3.25512E+02  6.42284E-04   3.21255E+02  3.22896E-04   3.46181E+02  3.04584E-04   2.92768E+02  8.51046E-04   1.44725E+02  5.07274E-04   3.39269E+02  1.02002E-03   1.46057E+02  2.26336E-03   3.19348E+02  5.64049E-04   3.56740E+02  2.25154E-03   1.44550E+02  6.60171E-04   3.03622E+02 
 7.22291E-05   2.46140E+02  1.20156E-04   3.42031E+02  8.46745E-04   1.37410E+02  4.30705E-04   1.52377E+02  2.86541E-03   3.23941E+02  2.51933E-03   1.41074E+02  6.56351E-04   3.03832E+02  5.48737E-04   1.50489E+02  6.47312E-04   1.34739E+02  1.76324E-03   3.21334E+02  5.26301E-04   3.16129E+02  5.25614E-04   1.28702E+02  1.78309E-03   1.43483E+02  6.53825E-04   3.14755E+02  5.54229E-04   3.31918E+02  6.55190E-04   1.25093E+02  2.52022E-03   3.21074E+02  2.86034E-03   1.43958E+02  4.09320E-04   3.21291E+02  8.58503E-04   3.22993E+02  1.24697E-04   1.60933E+02  7.20718E-05   6.61774E+01 
 4.68475E-04   1.35830E+02  1.00988E-03   1.38765E+02  2.30920E-03   3.18741E+02  1.45535E-03   1.30631E+02  1.46089E-03   3.28476E+02  4.34767E-04   2.11098E+02  8.50827E-04   1.25503E+02  4.72350E-04   3.02695E+02  7.21264E-04   1.37191E+02  5.38667E-04   3.25396E+02  1.68434E-04   1.15376E+02  1.76553E-04   2.85396E+02  5.26999E-04   1.42299E+02  7.19349E-04   3.17231E+02  4.73175E-04   1.22731E+02  8.51669E-04   3.05516E+02  4.34664E-04   3.10971E+01  1.46555E-03   1.48407E+02  1.46453E-03   3.13744E+02  2.32862E-03   1.40654E+02  1.01473E-03   3.18711E+02  4.68488E-04   3.15849E+02 
