/rn,a,b/nx0/ls1
/r,qa,qb
22 -10.5 10.5 0 OUTPUT_AMP_PHASE_3D Wavelength=0.55
22 -10.5 10.5
 2.80642E-03   2.36308E+02  1.15179E-02   2.25533E+02  3.88347E-03   2.43158E+02  1.78456E-03   3.28701E+01  3.37062E-03   9.77855E+01  9.80796E-03   4.89869E+01  3.99166E-03   3.79452E+01  1.67318E-03   4.01361E+01  3.99131E-04   3.11700E+02  1.05169E-03   2.20455E+02  1.40982E-03   6.02890E+01  1.41500E-03   6.06135E+01  1.05044E-03   2.20019E+02  4.00409E-04   3.11578E+02  1.67342E-03   4.01565E+01  3.99179E-03   3.79542E+01  9.80768E-03   4.89874E+01  3.37416E-03   9.77997E+01  1.78476E-03   3.22822E+01  3.89265E-03   2.43391E+02  1.15164E-02   2.25516E+02  2.80662E-03   2.36307E+02 
 2.80635E-03   5.62801E+01  1.15179E-02   4.56133E+01  3.88353E-03   6.32346E+01  1.77985E-03   2.12995E+02  3.37430E-03   2.77805E+02  9.80884E-03   2.28963E+02  3.98892E-03   2.17839E+02  1.67256E-03   2.20378E+02  3.95271E-04   1.31846E+02  1.05110E-03   4.00247E+01  1.41365E-03   2.40645E+02  1.41685E-03   2.40872E+02  1.05045E-03   3.97453E+01  3.96463E-04   1.31821E+02  1.67271E-03   2.20343E+02  3.98903E-03   2.17824E+02  9.80871E-03   2.28964E+02  3.37887E-03   2.77825E+02  1.78040E-03   2.12257E+02  3.89482E-03   6.35293E+01  1.15160E-02   4.55920E+01  2.80660E-03   5.62778E+01 
 3.83488E-04   1.65328E+02  1.10476E-03   2.04253E+02  3.39012E-03   3.87475E+01  1.11328E-02   4.22337E+01  3.68277E-03   2.26718E+02  6.18339E-03   2.38475E+02  5.60517E-03   3.48129E+01  5.31161E-03   5.58103E+01  1.24230E-02   4.69860E+01  5.61546E-03   5.15955E+01  8.60513E-03   2.12782E+02  8.60471E-03   2.12771E+02  5.61611E-03   5.16087E+01  1.24226E-02   4.69901E+01  5.31239E-03   5.58010E+01  5.60618E-03   3.48071E+01  6.18382E-03   2.38464E+02  3.68139E-03   2.26619E+02  1.11309E-02   4.21141E+01  3.38970E-03   3.83534E+01  1.10589E-03   2.03920E+02  3.83683E-04   1.65386E+02 
 3.26542E-03   3.79826E+01  7.35478E-03   2.36425E+02  1.75359E-02   2.25282E+02  8.49347E-04   1.70065E+02  7.04326E-03   4.37648E+01  3.81175E-03   4.63975E+01  1.83578E-03   7.55341E+01  2.13755E-03   2.12400E+02  1.38936E-03   6.13662E+01  7.13900E-03   4.96076E+01  1.53130E-02   4.17749E+01  1.53129E-02   4.17740E+01  7.13864E-03   4.96108E+01  1.39040E-03   6.14749E+01  2.13725E-03   2.12571E+02  1.83173E-03   7.53862E+01  3.81215E-03   4.64331E+01  7.04233E-03   4.37657E+01  8.53281E-04   1.69703E+02  1.75337E-02   2.25262E+02  7.35553E-03   2.36423E+02  3.26539E-03   3.79813E+01 
 1.34536E-02   1.73174E+02  2.40116E-02   1.59006E+02  9.33746E-03   1.17564E+02  5.40837E-03   2.46983E+02  1.15445E-02   2.23686E+02  2.39480E-03   5.35746E+01  7.72468E-03   4.18046E+01  2.98107E-03   2.27894E+02  1.24788E-02   2.27102E+02  7.73782E-03   2.34337E+02  6.92020E-03   2.25804E+02  6.91989E-03   2.25805E+02  7.73675E-03   2.34329E+02  1.24786E-02   2.27096E+02  2.98062E-03   2.27849E+02  7.72503E-03   4.18219E+01  2.39452E-03   5.35773E+01  1.15440E-02   2.23686E+02  5.41066E-03   2.47012E+02  9.33392E-03   1.17564E+02  2.40115E-02   1.59005E+02  1.34537E-02   1.73174E+02 
 1.07490E-02   1.35982E+02  2.16408E-02   1.34287E+02  1.25231E-02   1.61896E+02  8.96504E-03   2.18013E+02  7.35128E-03   3.99912E+01  2.84589E-03   5.91280E+01  5.60599E-03   2.06429E+02  6.35310E-03   3.41932E+01  1.72164E-03   8.41269E+00  7.50643E-03   2.15642E+02  6.31814E-03   2.10541E+02  6.31989E-03   2.10604E+02  7.50727E-03   2.15739E+02  1.72437E-03   8.29481E+00  6.35340E-03   3.42607E+01  5.60646E-03   2.06368E+02  2.84561E-03   5.91351E+01  7.35160E-03   3.99644E+01  8.96573E-03   2.17961E+02  1.25303E-02   1.61877E+02  2.16374E-02   1.34287E+02  1.07492E-02   1.35980E+02 
 1.88238E-03   2.20148E+02  1.12920E-02   1.40442E+02  2.33357E-02   1.39548E+02  1.30899E-02   9.56401E+01  4.07110E-03   2.05533E+02  2.68653E-03   2.07394E+02  5.42370E-03   2.83445E+01  9.24587E-03   2.14278E+02  1.95703E-03   1.70047E+02  1.69726E-02   4.73904E+01  3.30763E-02   4.84786E+01  3.30809E-02   4.85345E+01  1.69743E-02   4.74700E+01  1.95454E-03   1.70100E+02  9.24417E-03   2.14395E+02  5.42689E-03   2.81476E+01  2.68702E-03   2.07262E+02  4.06961E-03   2.05584E+02  1.30746E-02   9.57551E+01  2.33429E-02   1.39621E+02  1.12880E-02   1.40442E+02  1.88203E-03   2.20140E+02 
 9.94438E-04   2.35164E+02  1.18772E-02   1.51658E+02  3.27624E-02   1.36456E+02  3.70145E-02   1.55157E+02  9.84218E-03   1.43452E+02  1.87966E-03   3.16498E+02  1.10685E-02   2.18290E+02  1.26399E-02   4.25594E+01  1.53476E-02   4.46099E+01  8.29780E-03   2.27268E+02  3.44437E-02   2.26463E+02  3.44461E-02   2.26475E+02  8.29893E-03   2.27268E+02  1.53475E-02   4.46235E+01  1.26416E-02   4.25875E+01  1.10673E-02   2.18247E+02  1.88324E-03   3.16481E+02  9.84634E-03   1.43617E+02  3.69838E-02   1.55035E+02  3.27588E-02   1.36307E+02  1.18855E-02   1.51791E+02  9.94389E-04   2.35275E+02 
 1.19164E-04   3.23395E+02  1.94584E-03   2.33888E+02  1.27157E-02   1.60436E+02  3.20038E-02   1.35784E+02  3.43561E-02   1.51305E+02  1.60545E-02   1.82659E+02  4.37070E-03   3.13731E+00  1.07013E-02   2.27481E+02  1.24273E-02   2.22561E+02  3.97151E-03   4.79393E+01  1.51055E-02   3.81264E+01  1.51090E-02   3.81255E+01  3.97499E-03   4.80054E+01  1.24279E-02   2.22554E+02  1.07105E-02   2.27461E+02  4.36094E-03   3.09941E+00  1.60524E-02   1.82667E+02  3.43522E-02   1.51308E+02  3.20113E-02   1.35833E+02  1.27338E-02   1.60532E+02  1.94732E-03   2.34007E+02  1.19187E-04   3.23539E+02 
 5.71756E-06   2.78422E+02  1.61431E-04   3.25064E+02  1.95952E-03   2.37164E+02  1.25719E-02   1.60604E+02  3.30674E-02   1.40457E+02  4.40481E-02   1.38535E+02  3.61003E-02   1.52568E+02  1.35257E-02   1.71039E+02  3.04403E-03   4.11780E+01  1.14637E-02   4.89479E+01  3.28512E-03   8.08858E+01  3.25946E-03   8.02434E+01  1.14357E-02   4.87453E+01  3.00993E-03   4.11924E+01  1.34909E-02   1.70851E+02  3.60827E-02   1.52483E+02  4.40500E-02   1.38546E+02  3.30673E-02   1.40457E+02  1.25691E-02   1.60614E+02  1.96088E-03   2.37257E+02  1.60872E-04   3.25237E+02  5.58256E-06   2.78080E+02 
 2.53769E-05   2.66044E+02  3.88023E-06   2.47505E+02  1.56723E-04   3.26539E+02  1.95742E-03   2.36281E+02  1.23859E-02   1.60323E+02  3.37761E-02   1.41702E+02  4.47457E-02   1.38088E+02  4.46672E-02   1.33506E+02  4.47709E-02   1.44748E+02  4.89019E-02   1.61591E+02  4.59706E-02   1.55959E+02  4.59849E-02   1.55982E+02  4.89005E-02   1.61497E+02  4.47757E-02   1.44616E+02  4.46577E-02   1.33665E+02  4.47491E-02   1.38213E+02  3.37733E-02   1.41650E+02  1.23880E-02   1.60321E+02  1.95714E-03   2.36265E+02  1.56163E-04   3.26676E+02  3.91233E-06   2.46387E+02  2.54326E-05   2.66026E+02 
 1.93306E-05   2.76053E+02  2.95813E-05   2.68119E+02  1.23791E-05   2.67975E+02  1.16928E-04   3.26438E+02  9.95476E-04   2.44374E+02  3.80600E-03   2.25423E+02  1.15645E-02   1.55091E+02  3.42550E-02   1.49888E+02  4.55337E-02   1.50335E+02  4.42447E-02   1.46630E+02  4.42234E-02   1.43213E+02  4.42201E-02   1.43214E+02  4.42496E-02   1.46664E+02  4.55442E-02   1.50365E+02  3.42355E-02   1.49842E+02  1.15460E-02   1.54961E+02  3.80588E-03   2.25357E+02  9.95923E-04   2.44376E+02  1.17032E-04   3.26351E+02  1.24559E-05   2.67880E+02  2.96405E-05   2.68130E+02  1.93614E-05   2.76069E+02 
